Order_ID,Order_Date,Customer_ID,Customer_Name,Product_ID,Product_Name,Category,Sub_Category,Quantity,Sales,Discount,Profit,Region,State,City,Payment_Mode,Shipping_Mode
ORD-031452,2022-07-24 00:00:00,CUST-01130,James Rivers,PROD-00307,Team Sports Sell Lite,Sports,Team Sports,1,4275.51,0.0,669.95,South,Tamil Nadu,Coimbatore,Credit Card,Economy
ORD-011959,2022-03-25 00:00:00,CUST-01192,Ryan Vaughn,PROD-00277,Fitness Change Elite,Sports,Fitness,4,25787.48,0.0,4621.23,West,Maharashtra,Mumbai,Credit Card,Standard
ORD-000656,2023-08-13 00:00:00,CUST-01160,Kara Sandoval,PROD-00295,Outdoor Quickly Lite,Sports,Outdoor,3,3643.35,0.05,576.74,North,Punjab,Ludhiana,Credit Card,Standard
ORD-023168,2022-11-05 00:00:00,CUST-03993,Kristin Brown,PROD-00019,Laptops Recently Classic,Electronics,Laptops,5,133843.9,0.0,17142.8,EAST,Odisha,Rourkela,Credit Card,Express
ORD-024627,2022-12-10 00:00:00,CUST-03463,Danielle Nelson,PROD-00248,Storage Idea Plus,Home & Kitchen,Storage,1,10451.88,0.1,708.89,North,Delhi,Rohini,cash_on_delivery,Standard
ORD-016378,2022-09-28 00:00:00,CUST-03471,Allison Hill,PROD-00270,Fitness Candidate Plus,Sports,Fitness,3,6145.58,0.2,-50.62,East,Odisha,Cuttack,UPI,Standard
ORD-012010,2023-04-01 00:00:00,CUST-02775,Kelly Walker,PROD-00218,Cookware Successful Pro,Home & Kitchen,Cookware,1,8153.37,0.1,576.15,South,Telangana,Hyderabad,Credit Card,Express
ORD-010677,2023-01-14 00:00:00,CUST-03977,Logan Massey,PROD-00257,Storage Eye Elite,Home & Kitchen,Storage,1,10696.43,,984.27,North,Uttar Pradesh,Noida,UPI,Standard
ORD-026162,2023-11-26 00:00:00,CUST-01061,Arthur Mcneil,PROD-00285,Outdoor Leader Max,Sports,Outdoor,1,4039.85,0.15,435.99,East,Odisha,Rourkela,upi,Economy
ORD-029137,2022-03-09 00:00:00,CUST-03163,Eric Fitzgerald,PROD-00305,Team Sports Several Pro,Sports,Team Sports,1,5007.26,0.15,421.5,South,Tamil Nadu,Coimbatore,UPI,Standard
ORD-040686,2023-04-11 00:00:00,CUST-00188,Samantha Garcia,PROD-00115,Women Form Plus,Clothing,Women,1,2511.41,0.05,450.55,South,Telangana,Hyderabad,Cash on Delivery,Standard
ORD-014294,2022-06-17 00:00:00,CUST-01997,Ryan Mcmahon,PROD-00239,Decor Know Max,Home & Kitchen,Decor,1,7493.11,0.05,964.92,East,West Bengal,Howrah,Cash on Delivery,Standard
ORD-038331,2023-11-16 00:00:00,CUST-02010,Garrett Wilson,PROD-00293,Outdoor Soon Classic,Sports,Outdoor,2,9287.63,0.3,-702.09,East,Bihar,Patna,Credit Card,Express
ORD-020167,2023-06-21 00:00:00,CUST-01999,Monica Allen,PROD-00129,Kids Week Classic,Clothing,Kids,2,651.44,0.0,137.3,West,Maharashtra,,Cash on Delivery,Standard
ORD-022518,2022-01-28 00:00:00,CUST-01891,Angela Gilmore,PROD-00116,Women Protect Elite,Clothing,Women,4,12687.84,0.1,1506.13,West,Rajasthan,Udaipur,Credit Card,Standard
ORD-027539,2023-12-20 00:00:00,CUST-01384,Jonathan Clark,PROD-00331,Apparel Mind Max,Sports,Apparel,1,3040.99,0.0,611.71,North,Delhi,Rohini,UPI,Standard
ORD-028801,2022-10-16 00:00:00,CUST-00754,Jennifer Porter,PROD-00042,Cameras Often Elite,Electronics,Cameras,2,54842.13,0.1,2745.84,West,Maharashtra,Mumbai,UPI,Economy
ORD-005196,2023-10-12 00:00:00,CUST-03204,Jason Jenkins,PROD-00019,Laptops Recently Classic,Electronics,Laptops,3,68260.39,0.15,1258.04,North,Delhi,New Delhi,Debit Card,Standard
ORD-025124,2023-10-01 00:00:00,CUST-00184,Ashley Barton,PROD-00236,Decor Reach Plus,Home & Kitchen,Decor,1,6585.33,0.25,-495.95,North,Delhi,New Delhi,Debit Card,Express
ORD-028287,2023-06-04 00:00:00,CUST-00215,Julie Alexander,PROD-00073,Tables Keep Lite,Furniture,Tables,3,3327.96,0.2,-246.68,South,Telangana,Nizamabad,UPI,Standard
ORD-029543,2022-04-02 00:00:00,CUST-01936,James Randall,PROD-00193,Supplies Child Elite,Office Supplies,Supplies,1,1804.82,0.2,34.28,East,Odisha,Rourkela,UPI,Economy
ORD-039316,2022-05-20 00:00:00,CUST-00720,Jeffrey Roberson,PROD-00240,Decor Bar Pro,Home & Kitchen,Decor,4,8836.13,0.1,1479.05,East,Bihar,Gaya,Credit Card,Standard
ORD-020028,2022-04-21 00:00:00,CUST-01474,Aaron Little,PROD-00207,Labels Wind Plus,Office Supplies,Labels,2,567.36,0.05,110.48,East,Bihar,Bhagalpur,Cash on Delivery,Standard
ORD-004378,2023-02-21 00:00:00,CUST-02036,James Stevens,PROD-00178,Binders Himself Classic,Office Supplies,Binders,2,1895.25,,223.98,North,Uttar Pradesh,Kanpur,UPI,Same Day
ORD-003864,11-06-2023,CUST-03455,Kristen Pena,PROD-00060,Chairs Audience Lite,Furniture,Chairs,4,48784.68,0.0,6725.38,West,Gujarat,Ahmedabad,Net Banking,Express
ORD-019538,2022-11-12 00:00:00,CUST-00440,Jason Rhodes,PROD-00051,Accessories Learn Lite,Electronics,Accessories,4,186306.24,0.2,-5397.27,East,Odisha,Cuttack,UPI,Standard
ORD-029281,2023-04-19 00:00:00,CUST-00982,Stacey Snyder,PROD-00213,Cookware Ask Elite,Home & Kitchen,Cookware,3,19110.6,0.2,46.25,East,West Bengal,Siliguri,UPI,Express
ORD-039003,2023-11-08 00:00:00,CUST-01050,Megan Adams,PROD-00125,Women Student Classic,Clothing,Women,1,800.35,0.3,-50.49,North,Delhi,Dwarka,UPI,Standard
ORD-000315,2022-02-14 00:00:00,CUST-03415,Brian Mccarthy,PROD-00292,Outdoor Think Elite,Sports,Outdoor,1,470.06,0.2,4.49,East,West Bengal,Howrah,Credit Card,Express
ORD-014944,2023-09-11 00:00:00,CUST-03615,Lisa Walton,PROD-00160,Paper Military Lite,Office Supplies,Paper,3,5227.27,0.05,834.75,west,Gujarat,Vadodara,Credit Card,Same Day
ORD-016424,2023/08/16,CUST-02998,Jason Alvarez,PROD-00114,Men Weight Classic,Clothing,Men,4,10528.16,0.2,100.63,West,Gujarat,Ahmedabad,UPI,Express
ORD-031072,2023-01-15 00:00:00,CUST-02832,Tammy Jones,PROD-00234,Appliances Ago Pro,Home & Kitchen,Appliances,1,4890.57,0.2,20.59,North,Delhi,,UPI,Express
ORD-015851,2023-09-06 00:00:00,CUST-00032,James Ferrell,PROD-00224,Cookware Land Max,Home & Kitchen,Cookware,4,17728.9,0.05,2757.29,North,Uttar Pradesh,Lucknow,Debit Card,Standard
ORD-030424,2023-08-07 00:00:00,CUST-00990,Karen Johnson,PROD-00043,Cameras Fall Classic,Electronics,Cameras,2,7023.46,0.0,921.01,South,Telangana,Warangal,Cash on Delivery,Standard
ORD-030897,2023-11-02 00:00:00,CUST-02555,Austin Briggs,PROD-00255,Storage Box Max,Home & Kitchen,Storage,3,6388.52,0.1,440.23, East ,Bihar,Gaya,UPI,Standard
ORD-025657,2022-07-07 00:00:00,CUST-02775,Kelly Walker,PROD-00169,Binders Listen Elite,Office Supplies,Binders,1,149.9,0.0,27.76,West,Maharashtra,Nagpur,Credit Card,Standard
ORD-010844,2023-10-19 00:00:00,CUST-02475,Andrew Gonzalez,PROD-00125,Women Student Classic,Clothing,Women,1,1143.36,0.0,255.36,East,Bihar,Patna,Cash on Delivery,Standard
ORD-022207,2023-12-06 00:00:00,CUST-00889,Chris Velazquez,PROD-00266,Lighting Peace Pro,Home & Kitchen,Lighting,1,8093.63,0.1,631.04,West,Gujarat,Ahmedabad,Cash on Delivery,Standard
ORD-006245,2023-03-07 00:00:00,CUST-03001,Richard Harper,PROD-00279,Fitness Theory Lite,Sports,Fitness,4,19397.48,0.15,-30.93,South,Karnataka,Mangaluru,Debit Card,Standard
ORD-032189,2023-02-02 00:00:00,CUST-03825,Spencer Camacho,PROD-00250,Storage Close Elite,Home & Kitchen,Storage,1,8750.67,0.15,-46.54,East,Bihar,Bhagalpur,Credit Card,Standard
ORD-017895,2022-04-03 00:00:00,CUST-01250,Stephanie Cooper,PROD-00137,Footwear Section Lite,Clothing,Footwear,2,3551.25,0.2,156.71,North,Punjab,Ludhiana,Debit Card,Express
ORD-021161,01-12-2022,CUST-01014,Dr. Rhonda Martinez,PROD-00160,Paper Military Lite,Office Supplies,Paper,4,5869.22,0.2,138.67,South,Tamil Nadu,Chennai,Net Banking,Standard
ORD-037197,2022-08-04 00:00:00,CUST-03375,Martha Jacobs,PROD-00059,Chairs Born Max,Furniture,Chairs,3,8186.04,0.0,971.06,North,Delhi,New Delhi,Wallet,Standard
ORD-033233,2023-02-03 00:00:00,CUST-01790,Steven Carrillo,PROD-00129,Kids Week Classic,Clothing,Kids,1,293.15,0.1,45.01,South,Tamil Nadu,Chennai,Cash on Delivery,Standard
ORD-018247,2023-09-12 00:00:00,CUST-02967,Candice Ramirez,PROD-00291,Outdoor Position Max,Sports,Outdoor,3,1524.32,0.05,247.01,North,Delhi,Dwarka,UPI,Standard
ORD-026289,2022-11-26 00:00:00,CUST-00363,Bryan Gomez,PROD-00266,Lighting Peace Pro,Home & Kitchen,Lighting,5,33723.45,0.25,-1829.22,East,West Bengal,Kolkata,Credit Card,Standard
ORD-001912,2022-05-25 00:00:00,CUST-00674,Timothy Hayden,PROD-00308,Team Sports Cause Elite,Sports,Team Sports,3,7524.25,0.1,1085.19,North,Uttar Pradesh,Kanpur,UPI,Standard
ORD-023839,2023-01-05 00:00:00,CUST-00677,Kristen Rowe,PROD-00125,Women Student Classic,Clothing,Women,3,3430.08,0.0,672.85,South,Karnataka,Mysuru,UPI,Standard
ORD-041271,2023-05-08 00:00:00,CUST-00198,Spencer Haynes,PROD-00027,Headphones Beyond Elite,Electronics,Headphones,-1,9226.64,0.3,-1438.35,North,Uttar Pradesh,Lucknow,Credit Card,Same Day
ORD-031229,2023-01-13 00:00:00,CUST-00513,Allison Spencer,PROD-00166,Paper Should Plus,Office Supplies,Paper,4,8385.96,0.0,2203.41,North,Uttar Pradesh,Lucknow,Debit Card,Standard
ORD-027512,2022-09-13 00:00:00,CUST-01187,Jennifer Adkins,PROD-00202,Labels Decision Pro,Office Supplies,Labels,3,614.74,0.2,-32.52,West,Maharashtra,Nagpur,UPI,Express
ORD-012249,2022-10-14 00:00:00,CUST-01608,Susan Hogan,PROD-00005,Mobiles Tv Lite,Electronics,Mobiles,2,19128.76,0.1,1065.25,West,Gujarat,Surat,Cash on Delivery,Economy
ORD-006494,2023-03-08 00:00:00,CUST-03469,Rebecca Lee,PROD-00043,Cameras Fall Classic,Electronics,Cameras,1,3511.73,0.0,834.69,North,Delhi,Rohini,Credit Card,Standard
ORD-041417,2022-04-23 00:00:00,CUST-02742,Caleb Rodriguez,PROD-00334,Apparel Assume Classic,Sports,Apparel,1,1134.07,0.05,130.03,North,Uttar Pradesh,Lucknow,UPI,Same Day
ORD-007143,2022-12-11 00:00:00,CUST-03690,Jennifer Fields,PROD-00302,Team Sports Use Classic,Sports,Team Sports,4,15809.15,0.1,1024.12,East,Bihar,Gaya,Debit Card,Express
ORD-018234,2023-09-13 00:00:00,CUST-02297,Kevin Carson,PROD-00139,Footwear Poor Lite,Clothing,Footwear,2,3126.32,0.05,484.82,East,Bihar,Bhagalpur,Cash on Delivery,Express
ORD-006254,2023-09-04 00:00:00,CUST-01555,Ariana Stewart,PROD-00037,Cameras Including Plus,Electronics,Cameras,2,38639.82,0.0,5239.89,North,Uttar Pradesh,Noida,upi,Standard
ORD-025099,2022-07-14 00:00:00,CUST-03774,Tyler Zavala,PROD-00233,Appliances Fine Max,Home & Kitchen,Appliances,2,13474.97,0.05,1735.96,North,Punjab,Ludhiana,UPI,Express
ORD-000217,2022-07-13 00:00:00,CUST-01910,Wayne Weaver,PROD-00061,Chairs Game Elite,Furniture,Chairs,1,12903.56,0.1,90.53,North,Uttar Pradesh,Noida,UPI,Standard
ORD-036115,2022-08-24 00:00:00,CUST-03915,Ruben Jones,PROD-00003,Mobiles Kind Max,Electronics,Mobiles,3,132964.95,0.0,16572.61,South,Tamil Nadu,Chennai,Debit Card,Express
ORD-040557,2022-10-26 00:00:00,CUST-02949,Paul Swanson,PROD-00298,Team Sports Others Plus,Sports,Team Sports,1,,,162.92,South,Karnataka,Bengaluru,UPI,Economy
ORD-008107,2023-07-06 00:00:00,CUST-03283,Sue Warner,PROD-00287,Outdoor Game Pro,Sports,Outdoor,3,11072.53,0.05,1270.24,North,Uttar Pradesh,Noida,Net Banking,Standard
ORD-037031,2022-07-12 00:00:00,CUST-00371,Allison Hickman,PROD-00140,Footwear Economic Plus,Clothing,Footwear,1,3895.59,0.0,788.95,East,West Bengal,Siliguri,UPI,Express
ORD-028216,2023-12-18 00:00:00,CUST-03060,Alex Jones DVM,PROD-00276,Fitness Home Plus,Sports,Fitness,2,6658.69,0.2,-51.19,West,Rajasthan,Jaipur,UPI,Express
ORD-035247,2023-12-16 00:00:00,CUST-00975,Taylor Taylor,PROD-00089,Bookcases Next Pro,Furniture,Bookcases,1,29628.4,0.05,493.23,East,Bihar,Bhagalpur,Cash on Delivery,Standard
ORD-039392,2023-10-06 00:00:00,CUST-03774,Tyler Zavala,PROD-00238,Decor Sound Lite,Home & Kitchen,Decor,1,647.97,0.05,99.57,North,Punjab,Ludhiana,Debit Card,Standard
ORD-034569,2023-02-16 00:00:00,CUST-03722,Daniel Wood,PROD-00245,Decor Choose Max,Home & Kitchen,Decor,2,926.88,0.2,-42.61,East,Bihar,Bhagalpur,Credit Card,Express
ORD-019389,2022-12-23 00:00:00,CUST-02152,Debbie Gordon,PROD-00144,Footwear Middle Classic,Clothing,Footwear,4,4805.05,0.15,300.41,West,Rajasthan,Jodhpur,UPI,Express
ORD-007614,2023-05-28 00:00:00,CUST-02615,Janet Parker,PROD-00207,Labels Wind Plus,Office Supplies,Labels,4,1134.72,0.05,136.92,East,West Bengal,Siliguri,Credit Card,Standard
ORD-009264,2022-05-21 00:00:00,CUST-01857,Steven Griffith,PROD-00225,Appliances School Max,Home & Kitchen,Appliances,2,5562.16,0.2,-127.11,West,Maharashtra,Mumbai,Cash on Delivery,Express
ORD-027817,2022-05-08 00:00:00,CUST-00642,Martha Bailey,PROD-00011,Mobiles Project Lite,Electronics,Mobiles,1,2433.77,0.1,202.02,East,West Bengal,Kolkata,Net Banking,Express
ORD-000355,2023-03-11 00:00:00,CUST-00993,Michael Bowen,PROD-00081,Tables Foreign Pro,Furniture,Tables,1,27335.61,0.1,143.32,West,Gujarat,Vadodara,Cash on Delivery,Economy
ORD-024159,11-05-2023,CUST-02323,Stacy Fitzgerald,PROD-00185,Art Property Classic,Office Supplies,Art,3,1943.59,0.05,290.02,North,Uttar Pradesh,Noida,Cash on Delivery,Express
ORD-039015,2023-07-23 00:00:00,CUST-01642,Katherine White,PROD-00318,Cycling Yard Lite,Sports,Cycling,1,1144.06,0.3,-98.71,West,Rajasthan,Udaipur,Cash on Delivery,Standard
ORD-037996,2022-11-20 00:00:00,CUST-02277,Douglas Rose,PROD-00303,Team Sports Much Lite,Sports,Team Sports,1,2677.73,0.4,-548.67,South,Karnataka,Mangaluru,Debit Card,Express
ORD-021680,22-05-2022,CUST-00316,Jordan Chambers,PROD-00285,Outdoor Leader Max,Sports,Outdoor,1,4515.12,0.05,774.91,West,Gujarat,Surat,Wallet,Standard
ORD-017238,2023-07-13 00:00:00,CUST-03364,Zachary Miller,PROD-00035,Cameras Age Max,Electronics,Cameras,3,147873.15,0.15,-2870.65,East,West Bengal,Siliguri,Cash on Delivery,Standard
ORD-003641,2023-06-22 00:00:00,CUST-00109,Evelyn Galvan,PROD-00170,Binders Improve Max,Office Supplies,Binders,4,5092.15,0.15,198.43,West,Maharashtra,Pune,Wallet,Standard
ORD-025915,2023-09-18 00:00:00,CUST-03551,Mrs. Lisa Smith,PROD-00162,Paper Player Max,Office Supplies,Paper,3,4557.58,0.05,467.96,East,Bihar,Gaya,UPI,Express
ORD-002323,2022-08-10 00:00:00,CUST-00537,Morgan Valencia,PROD-00233,Appliances Fine Max,Home & Kitchen,Appliances,1,7092.09,0.0,1126.17,West,Rajasthan,Udaipur,Wallet,Standard
ORD-038751,2022-11-04 00:00:00,CUST-01882,Matthew Davis,PROD-00220,Cookware Fear Plus,Home & Kitchen,Cookware,1,8713.34,0.15,307.5,South,Telangana,Nizamabad,cash_on_delivery,Economy
ORD-026053,2022-02-06 00:00:00,CUST-02725,April Turner,PROD-00288,Outdoor Individual Pro,Sports,Outdoor,4,16122.1,0.1,1673.17,South,Telangana,Nizamabad,Cash on Delivery,Standard
ORD-030160,2023-03-11 00:00:00,CUST-00178,Michael Wang,PROD-00285,Outdoor Leader Max,Sports,Outdoor,2,9505.52,0.0,1647.4,West,Gujarat,Surat,Net Banking,Standard
ORD-004789,2022-03-11 00:00:00,CUST-03039,Cheryl Newman,PROD-00329,Apparel Social Max,Sports,Apparel,5,17654.6,0.0,3165.37,West,Maharashtra,Mumbai,Debit Card,Economy
ORD-012235,2022-10-20 00:00:00,CUST-01309,Dale Heath,PROD-00007,Mobiles Story Lite,Electronics,Mobiles,4,19591.56,0.0,2176.61,South,Telangana,Nizamabad,Cash on Delivery,Same Day
ORD-030688,2022-12-18 00:00:00,CUST-02402,David Peterson,PROD-00005,Mobiles Tv Lite,Electronics,Mobiles,2,18066.05,0.15,-192.67,East,Bihar,Patna,Cash on Delivery,Express
ORD-002542,2023-10-05 00:00:00,CUST-01481,Russell Anderson,PROD-00200,Supplies Use Max,Office Supplies,Supplies,1,1764.63,0.1,261.15,West,Gujarat,Vadodara,Debit Card,Standard
ORD-014726,2023-08-13 00:00:00,CUST-00837,Danielle Watson,PROD-00151,Winterwear Up Max,Clothing,Winterwear,4,12445.97,0.15,1181.58,South,Telangana,Nizamabad,Debit Card,Standard
ORD-041000,2023-01-28 00:00:00,CUST-01668,Alexander Webb,PROD-00039,Cameras Floor Elite,Electronics,Cameras,1,37374.87,0.1,4508.54,west,Gujarat,Ahmedabad,upi,Standard
ORD-017048,2023-10-21 00:00:00,CUST-00863,Holly Vega,PROD-00208,Labels Picture Pro,Office Supplies,Labels,1,1340.46,0.2,-15.75,West,Gujarat,,credit_card,Standard
ORD-020241,2023-07-04 00:00:00,CUST-01074,David Stokes,PROD-00031,Headphones Citizen Max,Electronics,Headphones,1,35189.3,0.05,3534.12,East  ,Odisha,Cuttack,Credit Card,Standard
ORD-012316,2022-08-02 00:00:00,CUST-00716,David Davenport,PROD-00210,Labels Camera Lite,Office Supplies,Labels,5,2219.9,0.0,358.01,West,Rajasthan,Jaipur,Credit Card,Economy
ORD-023869,2023-01-28 00:00:00,CUST-02784,Luke Freeman,PROD-00075,Tables Add Elite,Furniture,Tables,1,22582.6,0.1,175.42,West,Rajasthan,Jodhpur,Cash on Delivery,Express
ORD-003980,2023-12-16 00:00:00,CUST-02471,Christopher Hall,PROD-00058,Chairs Head Lite,Furniture,Chairs,4,31296.88,0.0,3920.22,South,Telangana,Warangal,UPI,Standard
ORD-036180,2023-08-26 00:00:00,CUST-04179,Sharon Brown,PROD-00024,Headphones Young Lite,Electronics,Headphones,1,22932.17,0.0,3096.63,East,West Bengal,Siliguri,Wallet,Standard
ORD-008778,2022-05-24 00:00:00,CUST-04040,Craig Raymond,PROD-00282,Outdoor Oil Lite,Sports,Outdoor,3,8272.3,0.05,1196.35,North,Punjab,Ludhiana,UPI,Express
ORD-020245,2022-07-12 00:00:00,CUST-00183,Angela Vaughn,PROD-00078,Tables Cold Plus,Furniture,Tables,1,3517.57,0.05,214.77,North,Punjab,Chandigarh,Credit Card,Standard
ORD-010839,2022-08-28 00:00:00,CUST-01572,Brandy Forbes,PROD-00121,Women Fast Max,Clothing,Women,1,2958.78,0.1,438.84,East,Odisha,Cuttack,Cash on Delivery,Standard
ORD-004030,2022-11-06 00:00:00,CUST-02247,Arthur Jordan,PROD-00071,Tables Suggest Plus,Furniture,Tables,4,109207.48,0.0,12989.49,North,Uttar Pradesh,Noida,Debit Card,Express
ORD-015206,2023-12-13 00:00:00,CUST-01921,Michelle Mitchell,PROD-00223,Cookware However Lite,Home & Kitchen,Cookware,2,2675.93,0.1,166.19,west,Gujarat,Vadodara,UPI,Standard
ORD-033976,2023-07-06 00:00:00,CUST-01442,Derrick Espinoza,PROD-00227,Appliances Tonight Pro,Home & Kitchen,Appliances,1,7012.15,0.4,-1207.2,West,Maharashtra,Mumbai,Debit Card,Express
ORD-017248,2023-03-07 00:00:00,CUST-01720,Jessica Haas,PROD-00321,Cycling Best Plus,Sports,Cycling,3,12228.44,0.1,914.68,West,Gujarat,Vadodara,Cash on Delivery,Standard
ORD-002332,2022-12-17 00:00:00,CUST-02383,Juan Keller MD,PROD-00089,Bookcases Next Pro,Furniture,Bookcases,2,59256.8,0.05,783.28,North,Uttar Pradesh,Kanpur,UPI,Standard
ORD-041543,2022-10-24 00:00:00,CUST-02195,Mark Warren IV,PROD-00123,Women Grow Elite,Clothing,Women,1,1255.12,0.15,43.32,West,Maharashtra,Nagpur,Wallet,Economy
ORD-032757,2023-10-01 00:00:00,CUST-01090,Lucas Schultz,PROD-00143,Footwear Enjoy Pro,Clothing,Footwear,3,6098.49,0.05,855.14,West,Gujarat,Surat,UPI,Standard
ORD-022286,2023-05-28 00:00:00,CUST-04052,Susan Garcia,PROD-00333,Apparel Offer Lite,Sports,Apparel,5,1951.44,0.05,232.48,North,Uttar Pradesh,Lucknow,Wallet,Standard
ORD-038576,2022-04-07 00:00:00,CUST-02502,Katherine Lopez,PROD-00183,Art Employee Elite,Office Supplies,Art,4,7409.6,0.2,-45.97,West,Rajasthan,Jaipur,UPI,Standard
ORD-000008,2022-05-24 00:00:00,CUST-00247,Krista Gibson,PROD-00092,Storage Share Plus,Furniture,Storage,4,96169.15,0.05,1808.71,East,Odisha,Rourkela,Credit Card,Express
ORD-020577,2023-11-25 00:00:00,CUST-03737,Heather Stevens,PROD-00295,Outdoor Quickly Lite,Sports,Outdoor,1,958.78,0.25,-43.8,North,Uttar Pradesh,Lucknow,Credit Card,Standard
ORD-007987,2022-08-08 00:00:00,CUST-00472,Richard Cooper,PROD-00325,Apparel Ground Elite,Sports,Apparel,2,13774.43,0.1,1867.49,North,Delhi,Rohini,Cash on Delivery,Standard
ORD-030995,2023-10-18 00:00:00,CUST-00904,Matthew Sweeney,PROD-00110,Men Rise Max,Clothing,Men,1,526.35,0.1,59.46,North,Punjab,Ludhiana,Wallet,Standard
ORD-008614,2023-07-05 00:00:00,CUST-01743,Dr. Julie Miller,PROD-00220,Cookware Fear Plus,Home & Kitchen,Cookware,2,17426.68,0.15,485.13,North,Punjab,Chandigarh,Net Banking,Express
ORD-013035,2023-11-16 00:00:00,CUST-00197,Daniel Salinas,PROD-00090,Storage Father Lite,Furniture,Storage,4,68643.44,0.0,8469.11,South,Tamil Nadu,Chennai,Wallet,Standard
ORD-003291,2022-10-19 00:00:00,CUST-02807,Danielle Hernandez,PROD-00144,Footwear Middle Classic,Clothing,Footwear,2,2543.85,0.1,360.71,South,Tamil Nadu,Madurai,Credit Card,Economy
ORD-033059,2023-08-01 00:00:00,CUST-03923,William Lozano,PROD-00193,Supplies Child Elite,Office Supplies,Supplies,2,4060.84,0.1,536.44,East,Odisha,Bhubaneswar,upi,Express
ORD-013298,2022-11-19 00:00:00,CUST-01130,James Rivers,PROD-00010,Mobiles Truth Classic,Electronics,Mobiles,3,103013.4,0.2,-5508.82,South  ,Telangana,,Credit Card,Same Day
ORD-001332,2023-06-04 00:00:00,CUST-02431,Lisa Barnes,PROD-00321,Cycling Best Plus,Sports,Cycling,1,4076.15,0.1,173.75,West,Rajasthan,Jaipur,UPI,Economy
ORD-015878,2022-11-13 00:00:00,CUST-03279,Dean Cook,PROD-00064,Chairs Political Max,Furniture,Chairs,4,39774.78,0.25,-4942.77,North,Delhi,Rohini,Wallet,Express
ORD-024740,2022-01-08 00:00:00,CUST-01937,Brandon Brown,PROD-00174,Binders Speech Pro,Office Supplies,Binders,5,2570.87,0.15,112.94,North,Delhi,Rohini,UPI,Economy
ORD-032730,2023-08-20 00:00:00,CUST-00411,Angela Lin,PROD-00186,Art About Lite,Office Supplies,Art,2,3333.92,0.0,732.21,North,Uttar Pradesh,Kanpur,UPI,Standard
ORD-010242,2023-05-20 00:00:00,CUST-00372,Debra White,PROD-00001,Mobiles Social Elite,Electronics,Mobiles,1,23410.6,0.0,3633.56,West,Gujarat,Surat,UPI,Express
ORD-001682,2022-12-06 00:00:00,CUST-00837,Danielle Watson,PROD-00060,Chairs Audience Lite,Furniture,Chairs,3,34759.08,0.05,2977.07,West,Gujarat,Ahmedabad,Debit Card,Standard
ORD-034741,2022-01-01 00:00:00,CUST-04158,Jamie Johnson,PROD-00032,Headphones Experience Pro,Electronics,Headphones,3,30984.28,0.1,1614.89,West,Rajasthan,Udaipur,Cash on Delivery,Standard
ORD-000323,2022-07-15 00:00:00,CUST-02472,Heather Miller,PROD-00297,Team Sports Game Plus,Sports,Team Sports,2,7474.74,0.4,-1272.23,West,Rajasthan,Udaipur,Credit Card,Express
ORD-038729,2022-03-27 00:00:00,CUST-03521,Virginia Davis,PROD-00266,Lighting Peace Pro,Home & Kitchen,Lighting,1,8543.27,0.05,1093.04,West,Gujarat,Surat,Wallet,Standard
ORD-027153,2022-08-21 00:00:00,CUST-04008,Bryan Davis DVM,PROD-00140,Footwear Economic Plus,Clothing,Footwear,4,14024.12,0.1,2706.34,South,Karnataka,Mysuru,Cash on Delivery,Express
ORD-039675,2023-08-26 00:00:00,CUST-02148,Tracy George,PROD-00048,Accessories Shake Lite,Electronics,Accessories,4,102156.74,0.2,-5918.0,North,Punjab,Chandigarh,Cash on Delivery,Standard
ORD-001830,2022-08-10 00:00:00,CUST-02742,Caleb Rodriguez,PROD-00045,Accessories Customer Pro,Electronics,Accessories,3,42428.51,0.15,408.73,North,Punjab,Amritsar,cash_on_delivery,Standard
ORD-036129,2022-06-08 00:00:00,CUST-03830,Daniel Turner,PROD-00186,Art About Lite,Office Supplies,Art,2,3333.92,0.0,664.97,South,Karnataka,Mangaluru,UPI,Express
ORD-020206,2022-02-17 00:00:00,CUST-02903,Tina Ramirez,PROD-00183,Art Employee Elite,Office Supplies,Art,1,2199.72,0.05,361.26,South,Telangana,Nizamabad,Cash on Delivery,Express
