Customer_ID,Customer_Name,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Sum,Segment
CUST-00357,Jesse Perry,1,5,109516.78,5,3,3,533,11,Loyal Customers
CUST-00358,Jeffery Ortega,3,6,144292.77,5,3,4,534,12,Loyal Customers
CUST-00359,Christian Leblanc,260,2,8197.53,1,1,1,111,3,Lost Customers
CUST-00360,Ronald Davis,344,1,34556.78,1,1,2,112,4,Lost Customers
CUST-00361,Parker Cain,130,10,448232.37,2,4,5,245,11,At Risk
CUST-00362,Laurie Hoffman,71,3,34222.94,3,2,2,322,7,Needs Attention
CUST-00363,Bryan Gomez,72,7,92219.90999999999,3,3,3,333,9,Loyal Customers
CUST-00365,Tracy Burke,49,5,107344.31,3,3,3,333,9,Loyal Customers
CUST-00366,Kenneth Lewis,117,7,52320.340000000004,2,3,2,232,7,Needs Attention
CUST-00367,Courtney Rodriguez,570,1,1368.02,1,1,1,111,3,Lost Customers
CUST-00368,Holly Farmer,165,4,18232.63,2,2,1,221,5,Lost Customers
CUST-00370,Sabrina Austin,411,2,5147.45,1,1,1,111,3,Lost Customers
CUST-00371,Allison Hickman,1,94,2093773.1,5,5,5,555,15,Champions
CUST-00372,Debra White,51,4,31313.989999999998,3,2,2,322,7,Needs Attention
CUST-00373,Ellen Morgan,12,16,374031.29000000004,5,5,5,555,15,Champions
CUST-00374,Sergio Knight,107,2,9386.09,2,1,1,211,4,Lost Customers
CUST-00375,Charles Schultz,87,8,273641.13,3,4,5,345,12,Loyal Customers
CUST-00376,Paul Lewis,77,13,270806.75,3,4,5,345,12,Loyal Customers
CUST-00377,Glen Wood,103,7,79127.52,2,3,3,233,8,At Risk
CUST-00378,Paula Bradley,33,5,163132.47,4,3,4,434,11,Loyal Customers
CUST-00379,Anthony Moore,82,4,20907.72,3,2,2,322,7,Needs Attention
CUST-00380,Megan Nelson,81,4,44604.17,3,2,2,322,7,Needs Attention
CUST-00381,Karla Ramos,25,27,577936.46,4,5,5,455,14,Champions
CUST-00382,Paul Wilson,57,6,139353.65,3,3,4,334,10,Loyal Customers
CUST-00383,Douglas Gregory,3,44,768385.56,5,5,5,555,15,Champions
CUST-00384,Mr. Andrew Foster,205,1,24542.05,2,1,2,212,5,Lost Customers
CUST-00385,Aimee Turner,255,5,246259.88,1,3,4,134,8,At Risk
CUST-00386,Chad Scott,78,16,170403.24,3,5,4,354,12,Loyal Customers
CUST-00388,James Padilla,677,3,30619.339999999997,1,2,2,122,5,Lost Customers
CUST-00389,Sandra Drake,17,12,342791.98,5,4,5,545,14,Champions
CUST-00390,Scott Williams,305,5,301521.66,1,3,5,135,9,At Risk
CUST-00391,Thomas Atkins,46,11,164753.85,4,4,4,444,12,Champions
CUST-00392,Laura Mckinney,51,4,32757.879999999997,3,2,2,322,7,Needs Attention
CUST-00393,Brian Smith,3,10,150035.15,5,4,4,544,13,Champions
CUST-00394,Robert Montgomery,204,1,862.11,2,1,1,211,4,Lost Customers
CUST-00395,Tamara Davis,42,3,12034.74,4,2,1,421,7,New Customers
CUST-00396,Dana Chapman,289,3,22736.059999999998,1,2,2,122,5,Lost Customers
CUST-00397,Jennifer Collins,38,14,169920.55,4,5,4,454,13,Champions
CUST-00398,Gary Jackson,7,13,93037.96,5,4,3,543,12,Loyal Customers
CUST-00399,Ashley Hicks,76,7,76513.53,3,3,3,333,9,Loyal Customers
CUST-00400,Hannah Luna,113,4,11909.33,2,2,1,221,5,Lost Customers
CUST-00401,Robin Young,28,17,261865.68,4,5,5,455,14,Champions
CUST-00402,Craig Morrison,67,7,143921.22999999998,3,3,4,334,10,Loyal Customers
CUST-00403,Mary Thompson,11,11,415312.93,5,4,5,545,14,Champions
CUST-00404,Kathleen Webster,82,6,155311.84,3,3,4,334,10,Loyal Customers
CUST-00405,Joann Glass,126,6,93610.98999999999,2,3,3,233,8,At Risk
CUST-00406,Madison Weber,41,6,105375.14,4,3,3,433,10,Loyal Customers
CUST-00407,Lori Hernandez,52,5,314943.91000000003,3,3,5,335,11,Loyal Customers
CUST-00408,Jeremy Turner,2,10,163591.72,5,4,4,544,13,Champions
CUST-00409,Anthony Romero,281,3,109118.34999999999,1,2,3,123,6,Needs Attention
CUST-00410,Jesse Brown,17,4,83216.01,5,2,3,523,10,New Customers
CUST-00411,Angela Lin,28,17,239473.03,4,5,4,454,13,Champions
CUST-00412,Lisa Hunter,49,3,55709.14,3,2,2,322,7,Needs Attention
CUST-00413,Unknown Customer,245,4,198002.5,1,2,4,124,7,Needs Attention
CUST-00414,Joanna Pacheco,28,15,248603.86000000002,4,5,5,455,14,Champions
CUST-00415,Erica Alvarez,123,4,53753.67,2,2,2,222,6,Lost Customers
CUST-00416,Antonio Garcia,473,1,2261.2,1,1,1,111,3,Lost Customers
CUST-00417,Gwendolyn Klein,42,34,796480.97,4,5,5,455,14,Champions
CUST-00418,Carrie Wright,34,6,323439.29,4,3,5,435,12,Loyal Customers
CUST-00420,Jake Campbell,251,3,64813.39,1,2,3,123,6,Needs Attention
CUST-00421,George Harper,3,15,250532.49,5,5,5,555,15,Champions
CUST-00422,Maria Jones,7,9,121538.09,5,4,4,544,13,Champions
CUST-00423,Michael Mitchell,313,5,94590.31,1,3,3,133,7,At Risk
CUST-00424,Mary Escobar,3,23,211559.52,5,5,4,554,14,Champions
CUST-00425,Felicia Aguilar,9,8,220915.99,5,4,4,544,13,Champions
CUST-00427,Jenna Larson,174,2,117999.51999999999,2,1,3,213,6,Needs Attention
CUST-00428,Emily Bennett,567,1,656.02,1,1,1,111,3,Lost Customers
CUST-00429,Robin Santiago,26,11,54245.31,4,4,2,442,10,Needs Attention
CUST-00430,Nancy Jennings,447,1,9721.1,1,1,1,111,3,Lost Customers
CUST-00431,Maria Henderson,53,7,196549.71000000002,3,3,4,334,10,Loyal Customers
CUST-00432,Jack White,68,11,76142.72,3,4,3,343,10,Loyal Customers
CUST-00433,Travis Tucker,4,19,547716.99,5,5,5,555,15,Champions
CUST-00434,Chad Jones,23,4,29312.460000000003,4,2,2,422,8,New Customers
CUST-00435,Ashley Wise,33,14,307472.87,4,5,5,455,14,Champions
CUST-00437,Ralph Anderson,21,12,249678.14,4,4,5,445,13,Champions
CUST-00438,Christopher Guerra,667,1,14249.86,1,1,1,111,3,Lost Customers
CUST-00439,Rhonda Martin,2,5,83816.33,5,3,3,533,11,Loyal Customers
CUST-00440,Jason Rhodes,50,16,443221.41,3,5,5,355,13,Loyal Customers
CUST-00442,Joann Ferguson,3,4,176364.16,5,2,4,524,11,New Customers
CUST-00443,Robert Harrison,87,11,226700.29,3,4,4,344,11,Loyal Customers
CUST-00444,Holly Valentine,7,17,162566.21,5,5,4,554,14,Champions
CUST-00445,Mrs. Diane Reyes,52,3,8861.9,3,2,1,321,6,Needs Attention
CUST-00446,Tracy Montoya,20,4,27559.21,4,2,2,422,8,New Customers
CUST-00447,Brenda Wright,478,5,18407.18,1,3,1,131,5,Needs Attention
CUST-00448,Shelly Spencer,467,2,45656.630000000005,1,1,2,112,4,Lost Customers
CUST-00449,Ryan Rosales,257,6,89722.37,1,3,3,133,7,At Risk
CUST-00450,Phillip Nelson,131,1,22616.86,2,1,2,212,5,Lost Customers
CUST-00451,Brittany Kim,7,29,553594.01,5,5,5,555,15,Champions
CUST-00452,Courtney Hayes,86,8,172902.38,3,4,4,344,11,Loyal Customers
CUST-00453,Alexander Brown,263,3,34627.22,1,2,2,122,5,Lost Customers
CUST-00454,Cynthia Vang,20,7,100031.87,4,3,3,433,10,Loyal Customers
CUST-00455,Alfred Galvan,4,28,387105.84,5,5,5,555,15,Champions
CUST-00457,Dustin Gallegos,73,5,88058.98999999999,3,3,3,333,9,Loyal Customers
CUST-00458,Brenda Thornton,174,1,4027.76,2,1,1,211,4,Lost Customers
CUST-00459,Aaron Miller,313,7,144103.94,1,3,4,134,8,At Risk
CUST-00460,Ruben Dunn,56,2,26542.13,3,1,2,312,6,Needs Attention
CUST-00461,Kelsey Rodriguez,52,12,132870.18,3,4,4,344,11,Loyal Customers
CUST-00462,Eric Williams,7,21,277151.73,5,5,5,555,15,Champions
CUST-00463,Riley Bryant,58,6,83252.66,3,3,3,333,9,Loyal Customers
CUST-00464,Taylor Carlson,42,4,5653.65,4,2,1,421,7,New Customers
CUST-00465,Jose Allen,40,26,431396.87,4,5,5,455,14,Champions
CUST-00466,Jeffrey Mendez,15,8,166121.76,5,4,4,544,13,Champions
CUST-00467,Jason Beck,166,2,19425.269999999997,2,1,1,211,4,Lost Customers
CUST-00468,William Jones,3,11,156085.35,5,4,4,544,13,Champions
CUST-00469,Katie Mcneil,39,4,43535.71,4,2,2,422,8,New Customers
CUST-00470,Jeanette Harrison,415,1,813.7,1,1,1,111,3,Lost Customers
CUST-00471,Veronica King,58,10,110437.25,3,4,3,343,10,Loyal Customers
CUST-00472,Richard Cooper,3,34,541765.44,5,5,5,555,15,Champions
CUST-00473,Lori Ingram,5,22,470781.95,5,5,5,555,15,Champions
CUST-00474,Evelyn Williams,556,4,46944.549999999996,1,2,2,122,5,Lost Customers
CUST-00476,Julie Dominguez,10,58,745265.62,5,5,5,555,15,Champions
CUST-00477,Robin Brown,14,13,113517.14,5,4,3,543,12,Loyal Customers
CUST-00478,Judith Carter,34,3,17168.45,4,2,1,421,7,New Customers
CUST-00479,Curtis Williams,15,26,215174.32,5,5,4,554,14,Champions
CUST-00480,Kaylee Hays,17,19,222100.4,5,5,4,554,14,Champions
CUST-00481,Dawn Mullins,3,5,92436.36,5,3,3,533,11,Loyal Customers
CUST-00482,Howard Norman,83,5,43469.77,3,3,2,332,8,Needs Attention
CUST-00483,Evelyn Martinez,140,2,10699.61,2,1,1,211,4,Lost Customers
CUST-00484,Unknown Customer,543,1,1410.19,1,1,1,111,3,Lost Customers
CUST-00485,Jasmine Beltran,69,3,13909.97,3,2,1,321,6,Needs Attention
CUST-00486,Jonathan Glass MD,63,17,188333.56,3,5,4,354,12,Loyal Customers
CUST-00487,Monica Miller,454,1,1591.8,1,1,1,111,3,Lost Customers
CUST-00488,Samantha Gardner,491,4,26253.03,1,2,2,122,5,Lost Customers
CUST-00489,Bobby Guerrero,207,2,5115.71,2,1,1,211,4,Lost Customers
CUST-00490,Lance Simmons,220,6,164820.09,2,3,4,234,9,At Risk
CUST-00491,Heather Williams,25,23,291263.88,4,5,5,455,14,Champions
CUST-00492,Heather Bolton,57,2,37660.3,3,1,2,312,6,Needs Attention
CUST-00493,William Gould,446,2,87562.26999999999,1,1,3,113,5,Needs Attention
CUST-00494,Mark Cox,3,6,20229.59,5,3,1,531,9,Needs Attention
CUST-00495,Meghan Cisneros,155,4,48090.14,2,2,2,222,6,Lost Customers
CUST-00496,Lawrence Harrington,643,1,16947.9,1,1,1,111,3,Lost Customers
CUST-00497,Austin Osborne,21,4,189887.98,4,2,4,424,10,New Customers
CUST-00499,Meghan Rush,158,2,8933.87,2,1,1,211,4,Lost Customers
CUST-00500,Phillip Berry,436,3,28324.58,1,2,2,122,5,Lost Customers
CUST-00501,Jennifer Banks,82,6,136376.82,3,3,4,334,10,Loyal Customers
CUST-00502,Brian Fitzgerald,69,24,720432.5700000001,3,5,5,355,13,Loyal Customers
CUST-00503,Mr. Justin Green III,135,3,41647.28,2,2,2,222,6,Lost Customers
CUST-00504,Zachary Mitchell,27,7,76184.56,4,3,3,433,10,Loyal Customers
CUST-00505,Katherine Martinez,87,8,166454.16,3,4,4,344,11,Loyal Customers
CUST-00507,Brandon Fleming,44,11,218567.59,4,4,4,444,12,Champions
CUST-00508,Emma Reed,281,1,11833.56,1,1,1,111,3,Lost Customers
CUST-00509,Joshua Vance,35,41,488541.06,4,5,5,455,14,Champions
CUST-00510,Michelle Ho,401,2,9466.82,1,1,1,111,3,Lost Customers
CUST-00511,Rebecca Hicks,318,2,30643.829999999998,1,1,2,112,4,Lost Customers
CUST-00512,Curtis Taylor,263,2,11462.21,1,1,1,111,3,Lost Customers
CUST-00513,Allison Spencer,3,152,1865001.6,5,5,5,555,15,Champions
CUST-00514,Robert Arnold,87,7,38208.64,3,3,2,332,8,Needs Attention
CUST-00515,Angelica Parker,1,5,34464.99,5,3,2,532,10,Needs Attention
CUST-00516,Dr. Kelly Hammond DVM,189,2,56605.75,2,1,2,212,5,Lost Customers
CUST-00517,William Day,35,11,405953.51,4,4,5,445,13,Champions
CUST-00518,Michael Cooper,94,4,105485.32,3,2,3,323,8,Potential Loyalists
CUST-00519,Penny Bowman,2,25,692724.9400000001,5,5,5,555,15,Champions
CUST-00520,Vincent Reynolds,443,2,6755.02,1,1,1,111,3,Lost Customers
CUST-00521,Amy Martinez,520,2,35993.87,1,1,2,112,4,Lost Customers
CUST-00522,Christopher Morris,409,1,3981.5,1,1,1,111,3,Lost Customers
CUST-00523,Hannah Everett,131,5,19555.28,2,3,1,231,6,Needs Attention
CUST-00524,Sarah King,85,3,42397.26,3,2,2,322,7,Needs Attention
CUST-00526,Joseph Shaw,7,10,263327.9,5,4,5,545,14,Champions
CUST-00527,Todd Moore,49,6,110713.38,3,3,3,333,9,Loyal Customers
CUST-00528,Michelle Jacobs,17,7,231241.25,5,3,4,534,12,Loyal Customers
CUST-00530,Angel May,2,3,55888.79,5,2,2,522,9,New Customers
CUST-00531,Marilyn Wang,42,8,148724.75,4,4,4,444,12,Champions
CUST-00532,Mark Jimenez,58,4,187715.51,3,2,4,324,9,Potential Loyalists
CUST-00533,Donna Frye,102,5,29407.4,2,3,2,232,7,Needs Attention
CUST-00534,Dr. Michael Evans,16,17,200754.32,5,5,4,554,14,Champions
CUST-00535,Anthony Gonzales,3,32,341516.33,5,5,5,555,15,Champions
CUST-00536,Mr. Lawrence Edwards,133,4,193782.73,2,2,4,224,8,Needs Attention
CUST-00537,Morgan Valencia,138,3,34110.729999999996,2,2,2,222,6,Lost Customers
CUST-00538,Bianca Wood,41,4,186574.80000000002,4,2,4,424,10,New Customers
CUST-00539,Emma Owens,33,5,211202.55,4,3,4,434,11,Loyal Customers
CUST-00541,James Gilbert,433,1,490.47,1,1,1,111,3,Lost Customers
CUST-00542,Sean Moore,112,7,16044.42,2,3,1,231,6,Needs Attention
CUST-00543,Kenneth Edwards,232,8,136991.91,2,4,4,244,10,At Risk
CUST-00545,Mr. Alexander Landry MD,285,1,10577.53,1,1,1,111,3,Lost Customers
CUST-00546,Cindy Gomez,303,3,8459.72,1,2,1,121,4,Lost Customers
CUST-00547,Johnny Khan,216,9,125772.81999999999,2,4,4,244,10,At Risk
CUST-00548,Julie Herrera,325,1,37041.37,1,1,2,112,4,Lost Customers
CUST-00549,Jessica Khan,131,2,7252.969999999999,2,1,1,211,4,Lost Customers
CUST-00550,Pamela Diaz,85,13,273929.67,3,4,5,345,12,Loyal Customers
CUST-00551,Kelly Lee,466,2,9538.83,1,1,1,111,3,Lost Customers
CUST-00552,Angel Gordon,336,2,3812.65,1,1,1,111,3,Lost Customers
CUST-00553,Diana Hays,200,3,127415.79999999999,2,2,4,224,8,Needs Attention
CUST-00555,Robert Morgan,22,4,70532.0,4,2,3,423,9,New Customers
CUST-00556,Nicole Gonzalez,27,9,196498.48,4,4,4,444,12,Champions
CUST-00557,Kathryn Williams,8,19,512879.72,5,5,5,555,15,Champions
CUST-00558,Gary Wells,19,14,343160.47,4,5,5,455,14,Champions
CUST-00559,Larry Robertson,117,5,75398.47,2,3,3,233,8,At Risk
CUST-00560,Louis Martin,62,10,80461.84,3,4,3,343,10,Loyal Customers
CUST-00561,Nancy Evans MD,145,5,135054.8,2,3,4,234,9,At Risk
CUST-00562,Kim Erickson,101,1,246455.25,2,1,4,214,7,Needs Attention
CUST-00563,Robert Richardson,10,25,566077.91,5,5,5,555,15,Champions
CUST-00564,Veronica Silva,459,1,891.36,1,1,1,111,3,Lost Customers
CUST-00565,Molly Watts,87,2,7884.93,3,1,1,311,5,Needs Attention
CUST-00566,John Coffey,360,1,11032.54,1,1,1,111,3,Lost Customers
CUST-00567,Paula Lane,161,2,20198.510000000002,2,1,1,211,4,Lost Customers
CUST-00568,Lauren Jackson,374,1,69113.56,1,1,3,113,5,Needs Attention
CUST-00569,Lisa Randall,24,4,292884.99,4,2,5,425,11,New Customers
CUST-00570,Michael Johnson,71,2,3257.3,3,1,1,311,5,Needs Attention
CUST-00571,Ashley Smith,78,16,188415.03,3,5,4,354,12,Loyal Customers
CUST-00572,Christian Vaughn,36,14,138108.88999999998,4,5,4,454,13,Champions
CUST-00573,Reginald Knapp,464,2,6885.6,1,1,1,111,3,Lost Customers
CUST-00575,Daniel Nguyen,236,3,15887.04,2,2,1,221,5,Lost Customers
CUST-00576,Kelly Edwards,2,9,191507.49,5,4,4,544,13,Champions
CUST-00577,Thomas Peterson,96,2,40306.700000000004,3,1,2,312,6,Needs Attention
CUST-00578,Raymond Le,240,5,134137.08000000002,2,3,4,234,9,At Risk
CUST-00579,Melissa Bishop,55,3,36162.270000000004,3,2,2,322,7,Needs Attention
CUST-00580,David Grant,229,1,46311.96,2,1,2,212,5,Lost Customers
CUST-00581,William Evans,164,2,18802.52,2,1,1,211,4,Lost Customers
CUST-00583,Gregory Peck,15,42,775687.7000000001,5,5,5,555,15,Champions
CUST-00584,Denise Martinez,34,10,93993.59999999999,4,4,3,443,11,Loyal Customers
CUST-00585,Jamie Baird,86,2,11709.01,3,1,1,311,5,Needs Attention
CUST-00586,Tina Ballard,8,14,231570.94,5,5,4,554,14,Champions
CUST-00587,Dwayne Klein,217,5,44447.72,2,3,2,232,7,Needs Attention
CUST-00588,Jeremy Scott,81,21,154594.37,3,5,4,354,12,Loyal Customers
CUST-00589,Dale Ryan,46,10,135722.81,4,4,4,444,12,Champions
CUST-00590,Melissa Taylor,564,1,9781.14,1,1,1,111,3,Lost Customers
CUST-00591,Laurie Sanchez,438,2,103338.34999999999,1,1,3,113,5,Needs Attention
CUST-00592,Kiara Little,77,3,62592.700000000004,3,2,3,323,8,Potential Loyalists
CUST-00593,Jason Love,184,3,97016.16,2,2,3,223,7,Needs Attention
CUST-00594,Randy Smith,68,4,50670.05,3,2,2,322,7,Needs Attention
CUST-00595,Tanya Russell,5,2,54144.12,5,1,2,512,8,New Customers
CUST-00596,Sherry Woods,37,5,154021.49,4,3,4,434,11,Loyal Customers
CUST-00597,Victor Morris,34,15,169380.56,4,5,4,454,13,Champions
CUST-00598,Susan Davis,2,77,1683250.51,5,5,5,555,15,Champions
CUST-00599,Kimberly Sharp,264,5,135620.16999999998,1,3,4,134,8,At Risk
CUST-00601,Casey Gillespie,32,4,14458.91,4,2,1,421,7,New Customers
CUST-00602,Jennifer Simpson DVM,172,2,181148.26,2,1,4,214,7,Needs Attention
CUST-00603,Tammy Mcdowell,11,18,285499.05,5,5,5,555,15,Champions
CUST-00604,Keith Rodriguez,185,2,27370.28,2,1,2,212,5,Lost Customers
CUST-00605,Mrs. Virginia Daniels,313,4,40053.159999999996,1,2,2,122,5,Lost Customers
CUST-00606,Todd Rosales MD,407,2,7964.93,1,1,1,111,3,Lost Customers
CUST-00607,Brian Martin,35,9,72328.07,4,4,3,443,11,Loyal Customers
CUST-00608,David Lopez,45,11,138140.79,4,4,4,444,12,Champions
CUST-00609,Rachel Bradley,8,13,347004.14,5,4,5,545,14,Champions
CUST-00610,Casey Chase,44,3,123765.62,4,2,4,424,10,New Customers
CUST-00611,Samantha Robertson,481,1,35002.69,1,1,2,112,4,Lost Customers
CUST-00612,Michael Lopez,74,2,13079.18,3,1,1,311,5,Needs Attention
CUST-00613,Franklin Wright,35,24,349840.38,4,5,5,455,14,Champions
CUST-00614,David Molina,49,15,265235.52,3,5,5,355,13,Loyal Customers
CUST-00615,Elizabeth Sharp,75,4,33526.00000000001,3,2,2,322,7,Needs Attention
CUST-00616,Matthew Schwartz,57,10,153923.61000000002,3,4,4,344,11,Loyal Customers
CUST-00617,Bryan Parker,12,7,107109.45,5,3,3,533,11,Loyal Customers
CUST-00618,Jonathan Jacobson,399,3,26973.129999999997,1,2,2,122,5,Lost Customers
CUST-00619,Emily Wilson,26,22,460968.45,4,5,5,455,14,Champions
CUST-00621,Casey Hernandez,42,3,68803.35,4,2,3,423,9,New Customers
CUST-00622,Lisa Perry,106,1,4412.8,2,1,1,211,4,Lost Customers
CUST-00625,Shelley Miller,21,13,171070.16,4,4,4,444,12,Champions
CUST-00626,Unknown Customer,543,1,2463.18,1,1,1,111,3,Lost Customers
CUST-00627,Amy Kelley,81,9,116232.73,3,4,3,343,10,Loyal Customers
CUST-00628,Laura Hernandez,70,2,61443.92,3,1,3,313,7,Potential Loyalists
CUST-00629,Joseph Wilson,50,8,57831.81,3,4,3,343,10,Loyal Customers
CUST-00630,Kevin Davis,2,2,39444.64,5,1,2,512,8,New Customers
CUST-00631,Rhonda Chavez,46,4,27753.64,4,2,2,422,8,New Customers
CUST-00632,Joyce Brown,43,4,48169.909999999996,4,2,2,422,8,New Customers
CUST-00634,Robert Reese,83,4,26976.030000000002,3,2,2,322,7,Needs Attention
CUST-00635,Amber Cooper,177,3,63872.46,2,2,3,223,7,Needs Attention
CUST-00636,Zachary Michael,58,8,54118.4,3,4,2,342,9,Needs Attention
CUST-00637,Timothy Johnson,15,24,500714.97000000003,5,5,5,555,15,Champions
CUST-00638,Randy Cannon,127,6,58088.259999999995,2,3,3,233,8,At Risk
CUST-00640,Janet Kane DVM,361,1,20559.39,1,1,2,112,4,Lost Customers
CUST-00641,Michael Stanley,82,4,35604.59,3,2,2,322,7,Needs Attention
CUST-00642,Martha Bailey,102,5,18364.420000000002,2,3,1,231,6,Needs Attention
CUST-00643,Joshua Rice,27,2,9926.94,4,1,1,411,6,New Customers
CUST-00644,Courtney Smith,546,2,14201.65,1,1,1,111,3,Lost Customers
CUST-00645,Edwin Nunez,1,7,175925.72,5,3,4,534,12,Loyal Customers
CUST-00646,Kim Morrow,594,1,6208.09,1,1,1,111,3,Lost Customers
CUST-00647,Gregory Hill,171,9,53778.07,2,4,2,242,8,Needs Attention
CUST-00649,Jennifer Miranda,15,2,10529.11,5,1,1,511,7,New Customers
CUST-00650,Alexis Harris,40,9,78088.24,4,4,3,443,11,Loyal Customers
CUST-00651,Unknown Customer,88,11,58699.62,3,4,3,343,10,Loyal Customers
CUST-00652,Amber Yang,4,13,132452.46000000002,5,4,4,544,13,Champions
CUST-00653,David Robinson,512,2,9228.84,1,1,1,111,3,Lost Customers
CUST-00654,Amy Gordon,64,4,12010.74,3,2,1,321,6,Needs Attention
CUST-00655,Robert Dennis,1,14,226808.49000000002,5,5,4,554,14,Champions
CUST-00656,Kyle Chambers,19,14,242816.75,4,5,4,454,13,Champions
CUST-00657,Eric Thomas,18,7,292269.08,5,3,5,535,13,Loyal Customers
CUST-00659,Travis Hobbs,55,6,49559.67999999999,3,3,2,332,8,Needs Attention
CUST-00660,Lori Simmons,24,3,20615.39,4,2,2,422,8,New Customers
CUST-00662,Emma Butler,40,23,409444.51,4,5,5,455,14,Champions
CUST-00664,Samuel Turner,25,32,908756.92,4,5,5,455,14,Champions
CUST-00665,Renee Melendez,50,7,143314.13999999998,3,3,4,334,10,Loyal Customers
CUST-00666,Tracy Grant,379,2,16889.39,1,1,1,111,3,Lost Customers
CUST-00667,David Harris,92,6,155871.34,3,3,4,334,10,Loyal Customers
CUST-00668,Tammy Boone,19,16,356146.83999999997,4,5,5,455,14,Champions
CUST-00669,Nathaniel Lee,51,16,229664.46,3,5,4,354,12,Loyal Customers
CUST-00670,Michael Morrison,13,12,197295.0,5,4,4,544,13,Champions
CUST-00671,Chelsea Gill,3,5,62694.71,5,3,3,533,11,Loyal Customers
CUST-00672,Kristin Mendoza,20,5,32186.68,4,3,2,432,9,Needs Attention
CUST-00673,Felicia Krueger,94,13,163936.09,3,4,4,344,11,Loyal Customers
CUST-00674,Timothy Hayden,35,3,29305.73,4,2,2,422,8,New Customers
CUST-00675,Zachary Mendoza,256,5,27017.36,1,3,2,132,6,Needs Attention
CUST-00676,Larry Harris,109,4,27605.78,2,2,2,222,6,Lost Customers
CUST-00677,Kristen Rowe,12,66,1280446.07,5,5,5,555,15,Champions
CUST-00678,Joseph Howard,24,25,362903.07,4,5,5,455,14,Champions
CUST-00679,Jose Crawford,43,2,108108.63,4,1,3,413,8,New Customers
CUST-00680,William Harrison,58,7,85138.89000000001,3,3,3,333,9,Loyal Customers
CUST-00681,Suzanne Wood,5,26,417276.02,5,5,5,555,15,Champions
CUST-00682,Justin Walker,236,5,61879.9,2,3,3,233,8,At Risk
CUST-00683,Dean Donovan,35,8,188722.11,4,4,4,444,12,Champions
CUST-00684,Jennifer Hernandez,18,27,525430.6,5,5,5,555,15,Champions
CUST-00685,James Whitaker,76,3,34422.21,3,2,2,322,7,Needs Attention
CUST-00686,Mr. Michael Scott PhD,137,8,123109.87,2,4,4,244,10,At Risk
CUST-00687,Maria Henry,158,2,45854.31,2,1,2,212,5,Lost Customers
CUST-00688,Robert Jackson,1,29,365548.31,5,5,5,555,15,Champions
CUST-00689,Katherine Stark,54,26,475574.24,3,5,5,355,13,Loyal Customers
CUST-00690,Maria Brown,17,26,289156.58,5,5,5,555,15,Champions
CUST-00691,Ryan Landry,56,5,40716.39,3,3,2,332,8,Needs Attention
CUST-00692,Pamela Gutierrez,58,16,155955.04,3,5,4,354,12,Loyal Customers
CUST-00693,Crystal Mann,7,17,315244.76,5,5,5,555,15,Champions
CUST-00694,Jonathan Brooks,367,3,9500.03,1,2,1,121,4,Lost Customers
CUST-00695,Mary Jensen,19,13,161470.2,4,4,4,444,12,Champions
CUST-00696,Mr. Aaron Arnold,281,2,5985.7,1,1,1,111,3,Lost Customers
CUST-00697,Joseph Hill,305,2,35915.64,1,1,2,112,4,Lost Customers
CUST-00698,Alicia Li,63,3,50725.59,3,2,2,322,7,Needs Attention
CUST-00699,Renee Browning,112,2,7454.42,2,1,1,211,4,Lost Customers
CUST-00700,Brent Hernandez,84,2,9316.07,3,1,1,311,5,Needs Attention
CUST-00701,Joseph Ochoa,40,8,112866.56,4,4,3,443,11,Loyal Customers
CUST-00702,James Watson,461,3,71595.9,1,2,3,123,6,Needs Attention
CUST-00703,Karl Branch,32,9,357731.10000000003,4,4,5,445,13,Champions
CUST-00704,Michael Abbott,272,2,5913.34,1,1,1,111,3,Lost Customers
CUST-00705,Shannon Malone,279,2,13468.2,1,1,1,111,3,Lost Customers
CUST-00706,James Tran,236,6,225292.22,2,3,4,234,9,At Risk
CUST-00707,Adam Jackson,45,9,172504.2,4,4,4,444,12,Champions
CUST-00708,Mr. Richard Knight PhD,268,2,19135.21,1,1,1,111,3,Lost Customers
CUST-00709,Joseph Williams,20,7,50987.17999999999,4,3,2,432,9,Needs Attention
