Order_ID,Order_Date,Customer_ID,Customer_Name,Product_ID,Product_Name,Category,Sub_Category,Quantity,Sales,Discount,Profit,Region,State,City,Payment_Mode,Shipping_Mode,Year,Month,Month_Name,Quarter,Day_of_Week,Profit_Margin,Unit_Price
ORD-005378,2023-10-21,CUST-03369,Jessica Adams,PROD-00079,Tables Ground Plus,Furniture,Tables,3,37951.0,0.05,2257.34,East,Bihar,Unknown,UPI,Standard,2023,10,Oct,4,Saturday,0.0595,12650.33
ORD-037593,2023-07-16,CUST-02226,Nancy Larson,PROD-00042,Cameras Often Elite,Electronics,Cameras,1,30467.85,0.0,4489.74,South,Tamil Nadu,Coimbatore,Credit Card,Standard,2023,7,Jul,3,Sunday,0.1474,30467.85
ORD-000735,2022-01-27,CUST-03702,Larry Rivera,PROD-00133,Kids Project Classic,Clothing,Kids,2,1487.0,0.0,365.64,East,Odisha,Bhubaneswar,Debit Card,Economy,2022,1,Jan,1,Thursday,0.2459,743.5
ORD-022609,2022-07-02,CUST-03467,Jennifer Smith,PROD-00142,Footwear Ten Pro,Clothing,Footwear,4,4187.41,0.15,346.5,North,Delhi,Rohini,UPI,Express,2022,7,Jul,3,Saturday,0.0827,1046.85
ORD-029747,2022-05-17,CUST-03742,Juan Nichols,PROD-00279,Fitness Theory Lite,Sports,Fitness,1,4564.11,0.2,-19.94,West,Maharashtra,Mumbai,Cash on Delivery,Express,2022,5,May,2,Tuesday,-0.0044,4564.11
ORD-014994,2022-05-22,CUST-00914,Emily Nelson,PROD-00192,Supplies Or Pro,Office Supplies,Supplies,2,4496.36,0.0,820.76,South,Karnataka,Bengaluru,Credit Card,Standard,2022,5,May,2,Sunday,0.1825,2248.18
ORD-011505,2022-03-14,CUST-01866,Michael Brown,PROD-00072,Tables Direction Elite,Furniture,Tables,3,14249.86,0.4,-4295.95,West,Rajasthan,Jodhpur,Net Banking,Standard,2022,3,Mar,1,Monday,-0.3015,4749.95
ORD-025032,2023-06-23,CUST-00166,John Anderson,PROD-00147,Winterwear Voice Max,Clothing,Winterwear,1,2044.31,0.2,49.34,West,Gujarat,Surat,Debit Card,Standard,2023,6,Jun,2,Friday,0.0241,2044.31
ORD-012485,2023-11-16,CUST-03534,Michael Chandler,PROD-00305,Team Sports Several Pro,Sports,Team Sports,3,15021.8,0.15,524.12,East,Odisha,Cuttack,Debit Card,Express,2023,11,Nov,4,Thursday,0.0349,5007.27
ORD-022457,2023-12-21,CUST-01420,Kimberly Nelson,PROD-00099,Furnishings Other Lite,Furniture,Furnishings,3,5559.76,0.1,-91.1,East,Odisha,Rourkela,UPI,Same Day,2023,12,Dec,4,Thursday,-0.0164,1853.25
ORD-021780,2023-03-17,CUST-01800,Martin Fitzpatrick,PROD-00098,Furnishings Hope Elite,Furniture,Furnishings,2,29736.69,0.05,1247.66,South,Telangana,Warangal,Debit Card,Express,2023,3,Mar,1,Friday,0.042,14868.34
ORD-002827,2023-06-24,CUST-03060,Alex Jones DVM,PROD-00023,Headphones Personal Plus,Electronics,Headphones,2,26026.64,0.3,-4208.5,West,Maharashtra,Pune,Debit Card,Express,2023,6,Jun,2,Saturday,-0.1617,13013.32
ORD-028563,2023-03-11,CUST-03675,Allison Mcpherson DDS,PROD-00228,Appliances Activity Lite,Home & Kitchen,Appliances,2,6943.9,0.3,-1097.69,North,Uttar Pradesh,Noida,UPI,Standard,2023,3,Mar,1,Saturday,-0.1581,3471.95
ORD-010045,2023-04-12,CUST-00727,Christian Dawson,PROD-00281,Fitness How Plus,Sports,Fitness,4,28612.16,0.0,6186.15,West,Rajasthan,Unknown,Credit Card,Standard,2023,4,Apr,2,Wednesday,0.2162,7153.04
ORD-000626,2023-10-16,CUST-04104,Joe Page,PROD-00095,Storage Risk Max,Furniture,Storage,3,77687.27,0.05,3984.13,South,Tamil Nadu,Coimbatore,Net Banking,Standard,2023,10,Oct,4,Monday,0.0513,25895.76
ORD-011512,2022-01-06,CUST-01174,Monica Anderson,PROD-00018,Laptops Television Plus,Electronics,Laptops,2,51517.2,0.2,-3122.82,South,Telangana,Hyderabad,UPI,Standard,2022,1,Jan,1,Thursday,-0.0606,25758.6
ORD-001140,2022-04-16,CUST-02364,David Bird,PROD-00047,Accessories Policy Plus,Electronics,Accessories,2,31576.16,0.2,-1923.28,South,Karnataka,Bengaluru,Cash on Delivery,Standard,2022,4,Apr,2,Saturday,-0.0609,15788.08
ORD-039508,2022-02-14,CUST-01592,Nicolas James,PROD-00019,Laptops Recently Classic,Electronics,Laptops,4,91013.85,0.15,2726.29,South,Karnataka,Mangaluru,Cash on Delivery,Standard,2022,2,Feb,1,Monday,0.03,22753.46
ORD-021402,2022-10-23,CUST-02940,Brian Miller,PROD-00152,Winterwear Beyond Max,Clothing,Winterwear,1,949.1,0.2,51.24,South,Tamil Nadu,Chennai,UPI,Standard,2022,10,Oct,4,Sunday,0.054,949.1
ORD-037637,2022-09-21,CUST-02466,Jacqueline Pierce,PROD-00166,Paper Should Plus,Office Supplies,Paper,3,6289.47,0.0,1364.64,West,Maharashtra,Mumbai,UPI,Standard,2022,9,Sep,3,Wednesday,0.217,2096.49
ORD-031452,2022-07-24,CUST-01130,James Rivers,PROD-00307,Team Sports Sell Lite,Sports,Team Sports,1,4275.51,0.0,669.95,South,Tamil Nadu,Coimbatore,Credit Card,Economy,2022,7,Jul,3,Sunday,0.1567,4275.51
ORD-011959,2022-03-25,CUST-01192,Ryan Vaughn,PROD-00277,Fitness Change Elite,Sports,Fitness,4,25787.48,0.0,4621.23,West,Maharashtra,Mumbai,Credit Card,Standard,2022,3,Mar,1,Friday,0.1792,6446.87
ORD-000656,2023-08-13,CUST-01160,Kara Sandoval,PROD-00295,Outdoor Quickly Lite,Sports,Outdoor,3,3643.35,0.05,576.74,North,Punjab,Ludhiana,Credit Card,Standard,2023,8,Aug,3,Sunday,0.1583,1214.45
ORD-023168,2022-11-05,CUST-03993,Kristin Brown,PROD-00019,Laptops Recently Classic,Electronics,Laptops,5,133843.9,0.0,17142.8,East,Odisha,Rourkela,Credit Card,Express,2022,11,Nov,4,Saturday,0.1281,26768.78
ORD-024627,2022-12-10,CUST-03463,Danielle Nelson,PROD-00248,Storage Idea Plus,Home & Kitchen,Storage,1,10451.88,0.1,708.89,North,Delhi,Rohini,Cash on Delivery,Standard,2022,12,Dec,4,Saturday,0.0678,10451.88
ORD-016378,2022-09-28,CUST-03471,Allison Hill,PROD-00270,Fitness Candidate Plus,Sports,Fitness,3,6145.58,0.2,-50.62,East,Odisha,Cuttack,UPI,Standard,2022,9,Sep,3,Wednesday,-0.0082,2048.53
ORD-012010,2023-04-01,CUST-02775,Kelly Walker,PROD-00218,Cookware Successful Pro,Home & Kitchen,Cookware,1,8153.37,0.1,576.15,South,Telangana,Hyderabad,Credit Card,Express,2023,4,Apr,2,Saturday,0.0707,8153.37
ORD-010677,2023-01-14,CUST-03977,Logan Massey,PROD-00257,Storage Eye Elite,Home & Kitchen,Storage,1,10696.43,0.1,984.27,North,Uttar Pradesh,Noida,UPI,Standard,2023,1,Jan,1,Saturday,0.092,10696.43
ORD-026162,2023-11-26,CUST-01061,Arthur Mcneil,PROD-00285,Outdoor Leader Max,Sports,Outdoor,1,4039.85,0.15,435.99,East,Odisha,Rourkela,UPI,Economy,2023,11,Nov,4,Sunday,0.1079,4039.85
ORD-029137,2022-03-09,CUST-03163,Eric Fitzgerald,PROD-00305,Team Sports Several Pro,Sports,Team Sports,1,5007.26,0.15,421.5,South,Tamil Nadu,Coimbatore,UPI,Standard,2022,3,Mar,1,Wednesday,0.0842,5007.26
ORD-040686,2023-04-11,CUST-00188,Samantha Garcia,PROD-00115,Women Form Plus,Clothing,Women,1,2511.41,0.05,450.55,South,Telangana,Hyderabad,Cash on Delivery,Standard,2023,4,Apr,2,Tuesday,0.1794,2511.41
ORD-014294,2022-06-17,CUST-01997,Ryan Mcmahon,PROD-00239,Decor Know Max,Home & Kitchen,Decor,1,7493.11,0.05,964.92,East,West Bengal,Howrah,Cash on Delivery,Standard,2022,6,Jun,2,Friday,0.1288,7493.11
ORD-038331,2023-11-16,CUST-02010,Garrett Wilson,PROD-00293,Outdoor Soon Classic,Sports,Outdoor,2,9287.63,0.3,-702.09,East,Bihar,Patna,Credit Card,Express,2023,11,Nov,4,Thursday,-0.0756,4643.81
ORD-020167,2023-06-21,CUST-01999,Monica Allen,PROD-00129,Kids Week Classic,Clothing,Kids,2,651.44,0.0,137.3,West,Maharashtra,Unknown,Cash on Delivery,Standard,2023,6,Jun,2,Wednesday,0.2108,325.72
ORD-022518,2022-01-28,CUST-01891,Angela Gilmore,PROD-00116,Women Protect Elite,Clothing,Women,4,12687.84,0.1,1506.13,West,Rajasthan,Udaipur,Credit Card,Standard,2022,1,Jan,1,Friday,0.1187,3171.96
ORD-027539,2023-12-20,CUST-01384,Jonathan Clark,PROD-00331,Apparel Mind Max,Sports,Apparel,1,3040.99,0.0,611.71,North,Delhi,Rohini,UPI,Standard,2023,12,Dec,4,Wednesday,0.2012,3040.99
ORD-028801,2022-10-16,CUST-00754,Jennifer Porter,PROD-00042,Cameras Often Elite,Electronics,Cameras,2,54842.13,0.1,2745.84,West,Maharashtra,Mumbai,UPI,Economy,2022,10,Oct,4,Sunday,0.0501,27421.06
ORD-005196,2023-10-12,CUST-03204,Jason Jenkins,PROD-00019,Laptops Recently Classic,Electronics,Laptops,3,68260.39,0.15,1258.04,North,Delhi,New Delhi,Debit Card,Standard,2023,10,Oct,4,Thursday,0.0184,22753.46
ORD-025124,2023-10-01,CUST-00184,Ashley Barton,PROD-00236,Decor Reach Plus,Home & Kitchen,Decor,1,6585.33,0.25,-495.95,North,Delhi,New Delhi,Debit Card,Express,2023,10,Oct,4,Sunday,-0.0753,6585.33
ORD-028287,2023-06-04,CUST-00215,Julie Alexander,PROD-00073,Tables Keep Lite,Furniture,Tables,3,3327.96,0.2,-246.68,South,Telangana,Nizamabad,UPI,Standard,2023,6,Jun,2,Sunday,-0.0741,1109.32
ORD-029543,2022-04-02,CUST-01936,James Randall,PROD-00193,Supplies Child Elite,Office Supplies,Supplies,1,1804.82,0.2,34.28,East,Odisha,Rourkela,UPI,Economy,2022,4,Apr,2,Saturday,0.019,1804.82
ORD-039316,2022-05-20,CUST-00720,Jeffrey Roberson,PROD-00240,Decor Bar Pro,Home & Kitchen,Decor,4,8836.13,0.1,1479.05,East,Bihar,Gaya,Credit Card,Standard,2022,5,May,2,Friday,0.1674,2209.03
ORD-020028,2022-04-21,CUST-01474,Aaron Little,PROD-00207,Labels Wind Plus,Office Supplies,Labels,2,567.36,0.05,110.48,East,Bihar,Bhagalpur,Cash on Delivery,Standard,2022,4,Apr,2,Thursday,0.1947,283.68
ORD-004378,2023-02-21,CUST-02036,James Stevens,PROD-00178,Binders Himself Classic,Office Supplies,Binders,2,1895.25,0.1,223.98,North,Uttar Pradesh,Kanpur,UPI,Same Day,2023,2,Feb,1,Tuesday,0.1182,947.62
ORD-003864,2023-06-11,CUST-03455,Kristen Pena,PROD-00060,Chairs Audience Lite,Furniture,Chairs,4,48784.68,0.0,6725.38,West,Gujarat,Ahmedabad,Net Banking,Express,2023,6,Jun,2,Sunday,0.1379,12196.17
ORD-019538,2022-11-12,CUST-00440,Jason Rhodes,PROD-00051,Accessories Learn Lite,Electronics,Accessories,4,186306.24,0.2,-5397.27,East,Odisha,Cuttack,UPI,Standard,2022,11,Nov,4,Saturday,-0.029,46576.56
ORD-029281,2023-04-19,CUST-00982,Stacey Snyder,PROD-00213,Cookware Ask Elite,Home & Kitchen,Cookware,3,19110.6,0.2,46.25,East,West Bengal,Siliguri,UPI,Express,2023,4,Apr,2,Wednesday,0.0024,6370.2
ORD-039003,2023-11-08,CUST-01050,Megan Adams,PROD-00125,Women Student Classic,Clothing,Women,1,800.35,0.3,-50.49,North,Delhi,Dwarka,UPI,Standard,2023,11,Nov,4,Wednesday,-0.0631,800.35
ORD-000315,2022-02-14,CUST-03415,Brian Mccarthy,PROD-00292,Outdoor Think Elite,Sports,Outdoor,1,470.06,0.2,4.49,East,West Bengal,Howrah,Credit Card,Express,2022,2,Feb,1,Monday,0.0096,470.06
ORD-014944,2023-09-11,CUST-03615,Lisa Walton,PROD-00160,Paper Military Lite,Office Supplies,Paper,3,5227.27,0.05,834.75,West,Gujarat,Vadodara,Credit Card,Same Day,2023,9,Sep,3,Monday,0.1597,1742.42
ORD-016424,2023-08-16,CUST-02998,Jason Alvarez,PROD-00114,Men Weight Classic,Clothing,Men,4,10528.16,0.2,100.63,West,Gujarat,Ahmedabad,UPI,Express,2023,8,Aug,3,Wednesday,0.0096,2632.04
ORD-031072,2023-01-15,CUST-02832,Tammy Jones,PROD-00234,Appliances Ago Pro,Home & Kitchen,Appliances,1,4890.57,0.2,20.59,North,Delhi,Unknown,UPI,Express,2023,1,Jan,1,Sunday,0.0042,4890.57
ORD-015851,2023-09-06,CUST-00032,James Ferrell,PROD-00224,Cookware Land Max,Home & Kitchen,Cookware,4,17728.9,0.05,2757.29,North,Uttar Pradesh,Lucknow,Debit Card,Standard,2023,9,Sep,3,Wednesday,0.1555,4432.23
ORD-030424,2023-08-07,CUST-00990,Karen Johnson,PROD-00043,Cameras Fall Classic,Electronics,Cameras,2,7023.46,0.0,921.01,South,Telangana,Warangal,Cash on Delivery,Standard,2023,8,Aug,3,Monday,0.1311,3511.73
ORD-030897,2023-11-02,CUST-02555,Austin Briggs,PROD-00255,Storage Box Max,Home & Kitchen,Storage,3,6388.52,0.1,440.23,East,Bihar,Gaya,UPI,Standard,2023,11,Nov,4,Thursday,0.0689,2129.51
ORD-025657,2022-07-07,CUST-02775,Kelly Walker,PROD-00169,Binders Listen Elite,Office Supplies,Binders,1,149.9,0.0,27.76,West,Maharashtra,Nagpur,Credit Card,Standard,2022,7,Jul,3,Thursday,0.1852,149.9
ORD-010844,2023-10-19,CUST-02475,Andrew Gonzalez,PROD-00125,Women Student Classic,Clothing,Women,1,1143.36,0.0,255.36,East,Bihar,Patna,Cash on Delivery,Standard,2023,10,Oct,4,Thursday,0.2233,1143.36
ORD-022207,2023-12-06,CUST-00889,Chris Velazquez,PROD-00266,Lighting Peace Pro,Home & Kitchen,Lighting,1,8093.63,0.1,631.04,West,Gujarat,Ahmedabad,Cash on Delivery,Standard,2023,12,Dec,4,Wednesday,0.078,8093.63
ORD-006245,2023-03-07,CUST-03001,Richard Harper,PROD-00279,Fitness Theory Lite,Sports,Fitness,4,19397.48,0.15,-30.93,South,Karnataka,Mangaluru,Debit Card,Standard,2023,3,Mar,1,Tuesday,-0.0016,4849.37
ORD-032189,2023-02-02,CUST-03825,Spencer Camacho,PROD-00250,Storage Close Elite,Home & Kitchen,Storage,1,8750.67,0.15,-46.54,East,Bihar,Bhagalpur,Credit Card,Standard,2023,2,Feb,1,Thursday,-0.0053,8750.67
ORD-017895,2022-04-03,CUST-01250,Stephanie Cooper,PROD-00137,Footwear Section Lite,Clothing,Footwear,2,3551.25,0.2,156.71,North,Punjab,Ludhiana,Debit Card,Express,2022,4,Apr,2,Sunday,0.0441,1775.62
ORD-021161,2022-12-01,CUST-01014,Dr. Rhonda Martinez,PROD-00160,Paper Military Lite,Office Supplies,Paper,4,5869.22,0.2,138.67,South,Tamil Nadu,Chennai,Net Banking,Standard,2022,12,Dec,4,Thursday,0.0236,1467.3
ORD-037197,2022-08-04,CUST-03375,Martha Jacobs,PROD-00059,Chairs Born Max,Furniture,Chairs,3,8186.04,0.0,971.06,North,Delhi,New Delhi,Wallet,Standard,2022,8,Aug,3,Thursday,0.1186,2728.68
ORD-033233,2023-02-03,CUST-01790,Steven Carrillo,PROD-00129,Kids Week Classic,Clothing,Kids,1,293.15,0.1,45.01,South,Tamil Nadu,Chennai,Cash on Delivery,Standard,2023,2,Feb,1,Friday,0.1535,293.15
ORD-018247,2023-09-12,CUST-02967,Candice Ramirez,PROD-00291,Outdoor Position Max,Sports,Outdoor,3,1524.32,0.05,247.01,North,Delhi,Dwarka,UPI,Standard,2023,9,Sep,3,Tuesday,0.162,508.11
ORD-026289,2022-11-26,CUST-00363,Bryan Gomez,PROD-00266,Lighting Peace Pro,Home & Kitchen,Lighting,5,33723.45,0.25,-1829.22,East,West Bengal,Kolkata,Credit Card,Standard,2022,11,Nov,4,Saturday,-0.0542,6744.69
ORD-001912,2022-05-25,CUST-00674,Timothy Hayden,PROD-00308,Team Sports Cause Elite,Sports,Team Sports,3,7524.25,0.1,1085.19,North,Uttar Pradesh,Kanpur,UPI,Standard,2022,5,May,2,Wednesday,0.1442,2508.08
ORD-023839,2023-01-05,CUST-00677,Kristen Rowe,PROD-00125,Women Student Classic,Clothing,Women,3,3430.08,0.0,672.85,South,Karnataka,Mysuru,UPI,Standard,2023,1,Jan,1,Thursday,0.1962,1143.36
ORD-041271,2023-05-08,CUST-00198,Spencer Haynes,PROD-00027,Headphones Beyond Elite,Electronics,Headphones,1,9226.64,0.3,-1438.35,North,Uttar Pradesh,Lucknow,Credit Card,Same Day,2023,5,May,2,Monday,-0.1559,9226.64
ORD-031229,2023-01-13,CUST-00513,Allison Spencer,PROD-00166,Paper Should Plus,Office Supplies,Paper,4,8385.96,0.0,2203.41,North,Uttar Pradesh,Lucknow,Debit Card,Standard,2023,1,Jan,1,Friday,0.2627,2096.49
ORD-027512,2022-09-13,CUST-01187,Jennifer Adkins,PROD-00202,Labels Decision Pro,Office Supplies,Labels,3,614.74,0.2,-32.52,West,Maharashtra,Nagpur,UPI,Express,2022,9,Sep,3,Tuesday,-0.0529,204.91
ORD-012249,2022-10-14,CUST-01608,Susan Hogan,PROD-00005,Mobiles Tv Lite,Electronics,Mobiles,2,19128.76,0.1,1065.25,West,Gujarat,Surat,Cash on Delivery,Economy,2022,10,Oct,4,Friday,0.0557,9564.38
ORD-006494,2023-03-08,CUST-03469,Rebecca Lee,PROD-00043,Cameras Fall Classic,Electronics,Cameras,1,3511.73,0.0,834.69,North,Delhi,Rohini,Credit Card,Standard,2023,3,Mar,1,Wednesday,0.2377,3511.73
ORD-041417,2022-04-23,CUST-02742,Caleb Rodriguez,PROD-00334,Apparel Assume Classic,Sports,Apparel,1,1134.07,0.05,130.03,North,Uttar Pradesh,Lucknow,UPI,Same Day,2022,4,Apr,2,Saturday,0.1147,1134.07
ORD-007143,2022-12-11,CUST-03690,Jennifer Fields,PROD-00302,Team Sports Use Classic,Sports,Team Sports,4,15809.15,0.1,1024.12,East,Bihar,Gaya,Debit Card,Express,2022,12,Dec,4,Sunday,0.0648,3952.29
ORD-018234,2023-09-13,CUST-02297,Kevin Carson,PROD-00139,Footwear Poor Lite,Clothing,Footwear,2,3126.32,0.05,484.82,East,Bihar,Bhagalpur,Cash on Delivery,Express,2023,9,Sep,3,Wednesday,0.1551,1563.16
ORD-006254,2023-09-04,CUST-01555,Ariana Stewart,PROD-00037,Cameras Including Plus,Electronics,Cameras,2,38639.82,0.0,5239.89,North,Uttar Pradesh,Noida,UPI,Standard,2023,9,Sep,3,Monday,0.1356,19319.91
ORD-025099,2022-07-14,CUST-03774,Tyler Zavala,PROD-00233,Appliances Fine Max,Home & Kitchen,Appliances,2,13474.97,0.05,1735.96,North,Punjab,Ludhiana,UPI,Express,2022,7,Jul,3,Thursday,0.1288,6737.48
ORD-000217,2022-07-13,CUST-01910,Wayne Weaver,PROD-00061,Chairs Game Elite,Furniture,Chairs,1,12903.56,0.1,90.53,North,Uttar Pradesh,Noida,UPI,Standard,2022,7,Jul,3,Wednesday,0.007,12903.56
ORD-036115,2022-08-24,CUST-03915,Ruben Jones,PROD-00003,Mobiles Kind Max,Electronics,Mobiles,3,132964.95,0.0,16572.61,South,Tamil Nadu,Chennai,Debit Card,Express,2022,8,Aug,3,Wednesday,0.1246,44321.65
ORD-008107,2023-07-06,CUST-03283,Sue Warner,PROD-00287,Outdoor Game Pro,Sports,Outdoor,3,11072.53,0.05,1270.24,North,Uttar Pradesh,Noida,Net Banking,Standard,2023,7,Jul,3,Thursday,0.1147,3690.84
ORD-037031,2022-07-12,CUST-00371,Allison Hickman,PROD-00140,Footwear Economic Plus,Clothing,Footwear,1,3895.59,0.0,788.95,East,West Bengal,Siliguri,UPI,Express,2022,7,Jul,3,Tuesday,0.2025,3895.59
ORD-028216,2023-12-18,CUST-03060,Alex Jones DVM,PROD-00276,Fitness Home Plus,Sports,Fitness,2,6658.69,0.2,-51.19,West,Rajasthan,Jaipur,UPI,Express,2023,12,Dec,4,Monday,-0.0077,3329.34
ORD-035247,2023-12-16,CUST-00975,Taylor Taylor,PROD-00089,Bookcases Next Pro,Furniture,Bookcases,1,29628.4,0.05,493.23,East,Bihar,Bhagalpur,Cash on Delivery,Standard,2023,12,Dec,4,Saturday,0.0166,29628.4
ORD-039392,2023-10-06,CUST-03774,Tyler Zavala,PROD-00238,Decor Sound Lite,Home & Kitchen,Decor,1,647.97,0.05,99.57,North,Punjab,Ludhiana,Debit Card,Standard,2023,10,Oct,4,Friday,0.1537,647.97
ORD-034569,2023-02-16,CUST-03722,Daniel Wood,PROD-00245,Decor Choose Max,Home & Kitchen,Decor,2,926.88,0.2,-42.61,East,Bihar,Bhagalpur,Credit Card,Express,2023,2,Feb,1,Thursday,-0.046,463.44
ORD-019389,2022-12-23,CUST-02152,Debbie Gordon,PROD-00144,Footwear Middle Classic,Clothing,Footwear,4,4805.05,0.15,300.41,West,Rajasthan,Jodhpur,UPI,Express,2022,12,Dec,4,Friday,0.0625,1201.26
ORD-007614,2023-05-28,CUST-02615,Janet Parker,PROD-00207,Labels Wind Plus,Office Supplies,Labels,4,1134.72,0.05,136.92,East,West Bengal,Siliguri,Credit Card,Standard,2023,5,May,2,Sunday,0.1207,283.68
ORD-009264,2022-05-21,CUST-01857,Steven Griffith,PROD-00225,Appliances School Max,Home & Kitchen,Appliances,2,5562.16,0.2,-127.11,West,Maharashtra,Mumbai,Cash on Delivery,Express,2022,5,May,2,Saturday,-0.0229,2781.08
ORD-027817,2022-05-08,CUST-00642,Martha Bailey,PROD-00011,Mobiles Project Lite,Electronics,Mobiles,1,2433.77,0.1,202.02,East,West Bengal,Kolkata,Net Banking,Express,2022,5,May,2,Sunday,0.083,2433.77
ORD-000355,2023-03-11,CUST-00993,Michael Bowen,PROD-00081,Tables Foreign Pro,Furniture,Tables,1,27335.61,0.1,143.32,West,Gujarat,Vadodara,Cash on Delivery,Economy,2023,3,Mar,1,Saturday,0.0052,27335.61
ORD-024159,2023-05-11,CUST-02323,Stacy Fitzgerald,PROD-00185,Art Property Classic,Office Supplies,Art,3,1943.59,0.05,290.02,North,Uttar Pradesh,Noida,Cash on Delivery,Express,2023,5,May,2,Thursday,0.1492,647.86
ORD-039015,2023-07-23,CUST-01642,Katherine White,PROD-00318,Cycling Yard Lite,Sports,Cycling,1,1144.06,0.3,-98.71,West,Rajasthan,Udaipur,Cash on Delivery,Standard,2023,7,Jul,3,Sunday,-0.0863,1144.06
ORD-037996,2022-11-20,CUST-02277,Douglas Rose,PROD-00303,Team Sports Much Lite,Sports,Team Sports,1,2677.73,0.4,-548.67,South,Karnataka,Mangaluru,Debit Card,Express,2022,11,Nov,4,Sunday,-0.2049,2677.73
ORD-021680,2022-05-22,CUST-00316,Jordan Chambers,PROD-00285,Outdoor Leader Max,Sports,Outdoor,1,4515.12,0.05,774.91,West,Gujarat,Surat,Wallet,Standard,2022,5,May,2,Sunday,0.1716,4515.12
ORD-017238,2023-07-13,CUST-03364,Zachary Miller,PROD-00035,Cameras Age Max,Electronics,Cameras,3,147873.15,0.15,-2870.65,East,West Bengal,Siliguri,Cash on Delivery,Standard,2023,7,Jul,3,Thursday,-0.0194,49291.05
ORD-003641,2023-06-22,CUST-00109,Evelyn Galvan,PROD-00170,Binders Improve Max,Office Supplies,Binders,4,5092.15,0.15,198.43,West,Maharashtra,Pune,Wallet,Standard,2023,6,Jun,2,Thursday,0.039,1273.04
ORD-025915,2023-09-18,CUST-03551,Mrs. Lisa Smith,PROD-00162,Paper Player Max,Office Supplies,Paper,3,4557.58,0.05,467.96,East,Bihar,Gaya,UPI,Express,2023,9,Sep,3,Monday,0.1027,1519.19
ORD-002323,2022-08-10,CUST-00537,Morgan Valencia,PROD-00233,Appliances Fine Max,Home & Kitchen,Appliances,1,7092.09,0.0,1126.17,West,Rajasthan,Udaipur,Wallet,Standard,2022,8,Aug,3,Wednesday,0.1588,7092.09
ORD-038751,2022-11-04,CUST-01882,Matthew Davis,PROD-00220,Cookware Fear Plus,Home & Kitchen,Cookware,1,8713.34,0.15,307.5,South,Telangana,Nizamabad,Cash on Delivery,Economy,2022,11,Nov,4,Friday,0.0353,8713.34
ORD-026053,2022-02-06,CUST-02725,April Turner,PROD-00288,Outdoor Individual Pro,Sports,Outdoor,4,16122.1,0.1,1673.17,South,Telangana,Nizamabad,Cash on Delivery,Standard,2022,2,Feb,1,Sunday,0.1038,4030.52
ORD-030160,2023-03-11,CUST-00178,Michael Wang,PROD-00285,Outdoor Leader Max,Sports,Outdoor,2,9505.52,0.0,1647.4,West,Gujarat,Surat,Net Banking,Standard,2023,3,Mar,1,Saturday,0.1733,4752.76
ORD-004789,2022-03-11,CUST-03039,Cheryl Newman,PROD-00329,Apparel Social Max,Sports,Apparel,5,17654.6,0.0,3165.37,West,Maharashtra,Mumbai,Debit Card,Economy,2022,3,Mar,1,Friday,0.1793,3530.92
ORD-012235,2022-10-20,CUST-01309,Dale Heath,PROD-00007,Mobiles Story Lite,Electronics,Mobiles,4,19591.56,0.0,2176.61,South,Telangana,Nizamabad,Cash on Delivery,Same Day,2022,10,Oct,4,Thursday,0.1111,4897.89
ORD-030688,2022-12-18,CUST-02402,David Peterson,PROD-00005,Mobiles Tv Lite,Electronics,Mobiles,2,18066.05,0.15,-192.67,East,Bihar,Patna,Cash on Delivery,Express,2022,12,Dec,4,Sunday,-0.0107,9033.02
ORD-002542,2023-10-05,CUST-01481,Russell Anderson,PROD-00200,Supplies Use Max,Office Supplies,Supplies,1,1764.63,0.1,261.15,West,Gujarat,Vadodara,Debit Card,Standard,2023,10,Oct,4,Thursday,0.148,1764.63
ORD-014726,2023-08-13,CUST-00837,Danielle Watson,PROD-00151,Winterwear Up Max,Clothing,Winterwear,4,12445.97,0.15,1181.58,South,Telangana,Nizamabad,Debit Card,Standard,2023,8,Aug,3,Sunday,0.0949,3111.49
ORD-041000,2023-01-28,CUST-01668,Alexander Webb,PROD-00039,Cameras Floor Elite,Electronics,Cameras,1,37374.87,0.1,4508.54,West,Gujarat,Ahmedabad,UPI,Standard,2023,1,Jan,1,Saturday,0.1206,37374.87
ORD-017048,2023-10-21,CUST-00863,Holly Vega,PROD-00208,Labels Picture Pro,Office Supplies,Labels,1,1340.46,0.2,-15.75,West,Gujarat,Unknown,Credit Card,Standard,2023,10,Oct,4,Saturday,-0.0117,1340.46
ORD-020241,2023-07-04,CUST-01074,David Stokes,PROD-00031,Headphones Citizen Max,Electronics,Headphones,1,35189.3,0.05,3534.12,East,Odisha,Cuttack,Credit Card,Standard,2023,7,Jul,3,Tuesday,0.1004,35189.3
ORD-012316,2022-08-02,CUST-00716,David Davenport,PROD-00210,Labels Camera Lite,Office Supplies,Labels,5,2219.9,0.0,358.01,West,Rajasthan,Jaipur,Credit Card,Economy,2022,8,Aug,3,Tuesday,0.1613,443.98
ORD-023869,2023-01-28,CUST-02784,Luke Freeman,PROD-00075,Tables Add Elite,Furniture,Tables,1,22582.6,0.1,175.42,West,Rajasthan,Jodhpur,Cash on Delivery,Express,2023,1,Jan,1,Saturday,0.0078,22582.6
ORD-003980,2023-12-16,CUST-02471,Christopher Hall,PROD-00058,Chairs Head Lite,Furniture,Chairs,4,31296.88,0.0,3920.22,South,Telangana,Warangal,UPI,Standard,2023,12,Dec,4,Saturday,0.1253,7824.22
